RET_RR,RET_CG,RET_DCG,RET_NDCG,A_BL_BL,A_BL_PR,A_BL_BREV,A_BL_LR,A_BL_LEN,A_BL_REF_LEN,A_RG1,A_RG2,A_RGL,A_RGL_SUM,A_BERT_RAG_PR,A_BERT_RAG_RC,A_BERT_RAG_F1,A_BERT_PR,A_BERT_RC,A_BERT_F1,A_AR_PR,A_AR_RC,A_AR_F1,RET_RC_1,RET_RC_2,RET_RC_3,RET_RC_4,RET_RC_5,RET_PR_1,RET_PR_2,RET_PR_3,RET_PR_4,RET_PR_5,RET_F1_1,RET_F1_2,RET_F1_3,RET_F1_4,RET_F1_5,RET_AP_1,RET_AP_2,RET_AP_3,RET_AP_4,RET_AP_5
1.0,1,1.0,1.0,0.00941246822489737,0.012447562760508474,1.0,14.380952380952381,302,21,0.05369127516778524,0.033783783783783786,0.05369127516778524,0.05369127516778524,0.784491777420044,0.8510819673538208,0.8164312839508057,0.7870217561721802,0.8567872047424316,0.82042396068573,0.9168866872787476,0.9242382347583771,0.9205467998981476,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.25,0.2,1.0,0.6666666666666666,0.5,0.4,0.33333333333333337,1.0,1.0,1.0,1.0,1.0
1.0,1,1.0,1.0,0.10558192409460365,0.1060887265177275,1.0,6.238095238095238,131,21,0.2241379310344828,0.19298245614035087,0.2241379310344828,0.2241379310344828,0.790463387966156,0.917561411857605,0.8492835760116577,0.812258780002594,0.9044162034988403,0.8558637499809265,0.8802754282951355,0.865580290555954,0.8724480867385864,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.25,0.2,1.0,0.6666666666666666,0.5,0.4,0.33333333333333337,1.0,1.0,1.0,1.0,1.0
0.5,1,0.6309297535714575,0.0,0.0,0.005597014925373134,1.0,14.357142857142858,402,28,0.037037037037037035,0.0,0.03174603174603175,0.03174603174603175,0.789478600025177,0.8462943434715271,0.8168997764587402,0.8316527605056763,0.8648015856742859,0.847903311252594,0.9264267385005951,0.93008953332901,0.9282534122467041,0.0,1.0,1.0,1.0,1.0,0.0,0.5,0.3333333333333333,0.25,0.2,0.0,0.6666666666666666,0.5,0.4,0.33333333333333337,0.0,0.5,0.5,0.5,0.5
0.0,0,0.0,0.0,0.049256281754550706,0.05872831760891523,1.0,4.777777777777778,86,18,0.21782178217821782,0.1212121212121212,0.19801980198019803,0.19801980198019803,0.8433051109313965,0.8946560621261597,0.8682219386100769,0.8189795613288879,0.8527770042419434,0.8355366587638855,0.9356109499931335,0.9023851156234741,0.9186120927333832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1,1.0,1.0,0.0,0.0023584905660377358,1.0,106.0,212,2,0.010256410256410256,0.0,0.010256410256410256,0.010256410256410256,0.772673487663269,0.9325001239776611,0.8450964689254761,0.7904160618782043,0.919325590133667,0.8500111699104309,0.9006108641624451,0.8707655966281891,0.8854346573352814,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.25,0.2,1.0,0.6666666666666666,0.5,0.4,0.33333333333333337,1.0,1.0,1.0,1.0,1.0
0.5,1,0.6309297535714575,0.0,0.0,0.007352941176470588,1.0,8.5,34,4,0.06451612903225806,0.0,0.06451612903225806,0.06451612903225806,0.815143346786499,0.888397216796875,0.8501952886581421,0.7837092876434326,0.8849361538887024,0.8312523365020752,0.8689088821411133,0.9543465375900269,0.9096259474754333,0.0,1.0,1.0,1.0,1.0,0.0,0.5,0.3333333333333333,0.25,0.2,0.0,0.6666666666666666,0.5,0.4,0.33333333333333337,0.0,0.5,0.5,0.5,0.5
0.25,1,0.43067655807339306,0.0,0.16145661174619452,0.18721056075707238,1.0,1.8,45,25,0.41269841269841273,0.32786885245901637,0.41269841269841273,0.41269841269841273,0.8561115264892578,0.9153130054473877,0.8847229480743408,0.8465726375579834,0.9000140428543091,0.8724757432937622,0.9420446157455444,0.9589565694332123,0.9503677189350128,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.25,0.2,0.0,0.0,0.0,0.4,0.33333333333333337,0.0,0.0,0.0,0.25,0.25
0.25,1,0.43067655807339306,0.0,0.05999258788555322,0.06435153838601679,1.0,9.409090909090908,207,22,0.18009478672985785,0.14354066985645933,0.17061611374407584,0.15165876777251186,0.8197122812271118,0.8932009935379028,0.8548802137374878,0.8416985869407654,0.8855081796646118,0.8630478382110596,0.9812628030776978,0.975103497505188,0.978163331747055,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.25,0.2,0.0,0.0,0.0,0.4,0.33333333333333337,0.0,0.0,0.0,0.25,0.25
0.5,1,0.6309297535714575,0.0,0.03531173541091616,0.048017887785494796,1.0,8.4,84,10,0.1951219512195122,0.09999999999999999,0.17073170731707316,0.17073170731707316,0.8264157176017761,0.9210332632064819,0.8711629509925842,0.8453523516654968,0.954584002494812,0.8966537714004517,0.9333346486091614,0.9387626349925995,0.9360401630401611,0.0,1.0,1.0,1.0,1.0,0.0,0.5,0.3333333333333333,0.25,0.2,0.0,0.6666666666666666,0.5,0.4,0.33333333333333337,0.0,0.5,0.5,0.5,0.5
1.0,1,1.0,1.0,0.0,0.0047169811320754715,1.0,53.0,106,2,0.020202020202020204,0.0,0.020202020202020204,0.020202020202020204,0.7955160140991211,0.9361700415611267,0.860130786895752,0.7850289940834045,0.9198501110076904,0.847108781337738,0.9184360504150391,0.9310165047645569,0.9246737062931061,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.25,0.2,1.0,0.6666666666666666,0.5,0.4,0.33333333333333337,1.0,1.0,1.0,1.0,1.0
