RET_RR,RET_CG,RET_DCG,RET_NDCG,A_BL_BL,A_BL_PR,A_BL_BREV,A_BL_LR,A_BL_LEN,A_BL_REF_LEN,A_RG1,A_RG2,A_RGL,A_RGL_SUM,A_BERT_RAG_PR,A_BERT_RAG_RC,A_BERT_RAG_F1,A_BERT_PR,A_BERT_RC,A_BERT_F1,A_AR_PR,A_AR_RC,A_AR_F1,RET_RC_1,RET_RC_2,RET_RC_3,RET_RC_4,RET_RC_5,RET_RC_6,RET_RC_7,RET_RC_8,RET_RC_9,RET_RC_10,RET_PR_1,RET_PR_2,RET_PR_3,RET_PR_4,RET_PR_5,RET_PR_6,RET_PR_7,RET_PR_8,RET_PR_9,RET_PR_10,RET_F1_1,RET_F1_2,RET_F1_3,RET_F1_4,RET_F1_5,RET_F1_6,RET_F1_7,RET_F1_8,RET_F1_9,RET_F1_10,RET_AP_1,RET_AP_2,RET_AP_3,RET_AP_4,RET_AP_5,RET_AP_6,RET_AP_7,RET_AP_8,RET_AP_9,RET_AP_10
0.5,1,0.6309297535714575,0.0,0.024658789324318427,0.03915998296908925,1.0,3.0652173913043477,141,46,0.11764705882352941,0.03973509933774834,0.1045751633986928,0.1045751633986928,0.8243882656097412,0.7961356043815613,0.8100156188011169,0.8074134588241577,0.808949887752533,0.8081809878349304,0.9368558824062347,0.9223409295082092,0.9295392334461212,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.3333333333333333,0.25,0.2,0.16666666666666666,0.14285714285714285,0.125,0.1111111111111111,0.1,0.0,0.6666666666666666,0.5,0.4,0.33333333333333337,0.2857142857142857,0.25,0.2222222222222222,0.19999999999999998,0.18181818181818182,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0.25,1,0.43067655807339306,0.0,0.04089690847588113,0.051907334557216536,1.0,6.3,126,20,0.19402985074626866,0.09090909090909091,0.13432835820895522,0.1492537313432836,0.8216109275817871,0.8908582329750061,0.8548344969749451,0.7976938486099243,0.8626914024353027,0.8289204239845276,0.9488363265991211,0.8856470584869385,0.9161534309387207,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.25,0.2,0.16666666666666666,0.14285714285714285,0.125,0.1111111111111111,0.1,0.0,0.0,0.0,0.4,0.33333333333333337,0.2857142857142857,0.25,0.2222222222222222,0.19999999999999998,0.18181818181818182,0.0,0.0,0.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25
0.0,0,0.0,0.0,0.0,0.004034520531871749,1.0,74.4,744,10,0.02352941176470589,0.010118043844856662,0.020168067226890754,0.02352941176470589,0.7507402896881104,0.8793749809265137,0.8099822998046875,0.7728294730186462,0.8327063918113708,0.8016513586044312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1,1.0,1.0,0.06487147955971143,0.06570166561323729,1.0,11.580645161290322,359,31,0.14634146341463417,0.1226993865030675,0.14634146341463417,0.14024390243902438,0.8074494004249573,0.8965258598327637,0.8496593832969666,0.8506253957748413,0.9027413725852966,0.8759089112281799,0.9176233112812042,0.9187067747116089,0.9181433916091919,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.25,0.2,0.16666666666666666,0.14285714285714285,0.125,0.1111111111111111,0.1,1.0,0.6666666666666666,0.5,0.4,0.33333333333333337,0.2857142857142857,0.25,0.2222222222222222,0.19999999999999998,0.18181818181818182,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,0,0.0,0.0,0.0,0.00032299741602067185,1.0,387.0,774,2,0.0,0.0,0.0,0.0,0.7319055199623108,0.9215153455734253,0.8158383965492249,0.7825062274932861,0.9429744482040405,0.8552786707878113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.16666666666666666,1,0.3562071871080222,0.0,0.0,0.00518780031228164,1.0,25.36842105263158,482,19,0.034261241970021415,0.008602150537634409,0.034261241970021415,0.029978586723768737,0.781751275062561,0.8557965755462646,0.8170998692512512,0.8073144555091858,0.8599245548248291,0.8327894806861877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.14285714285714285,0.125,0.1111111111111111,0.1,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.25,0.2222222222222222,0.19999999999999998,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
1.0,1,1.0,1.0,0.03288616995753692,0.0364257378300634,1.0,15.2,152,10,0.10852713178294575,0.07874015748031496,0.10852713178294575,0.10852713178294575,0.7871147990226746,0.8889427781105042,0.8349354863166809,0.8371785879135132,0.9177616238594055,0.8756200075149536,0.9687579870223999,0.9459134340286255,0.9571994543075562,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.25,0.2,0.16666666666666666,0.14285714285714285,0.125,0.1111111111111111,0.1,1.0,0.6666666666666666,0.5,0.4,0.33333333333333337,0.2857142857142857,0.25,0.2222222222222222,0.19999999999999998,0.18181818181818182,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,0,0.0,0.0,0.0,0.010650962512664642,1.0,10.071428571428571,141,14,0.07462686567164178,0.01515151515151515,0.04477611940298508,0.07462686567164178,0.7945020198822021,0.8720032572746277,0.8314504623413086,0.8084180355072021,0.8693583011627197,0.8377814292907715,0.8741149306297302,0.8768792152404785,0.8754948377609253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1,1.0,1.0,0.11050245184156747,0.11164579391109189,1.0,5.866666666666666,176,30,0.2608695652173913,0.23076923076923075,0.2608695652173913,0.2608695652173913,0.8300884962081909,0.9121272563934326,0.8691763281822205,0.8242359161376953,0.8641154766082764,0.8437047600746155,0.9259635508060455,0.9038140177726746,0.9146784245967865,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.25,0.2,0.16666666666666666,0.14285714285714285,0.125,0.1111111111111111,0.1,1.0,0.6666666666666666,0.5,0.4,0.33333333333333337,0.2857142857142857,0.25,0.2222222222222222,0.19999999999999998,0.18181818181818182,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1,1.0,1.0,0.0,0.004875197977582846,1.0,39.46153846153846,513,13,0.030434782608695653,0.008733624454148471,0.030434782608695653,0.030434782608695653,0.7594492435455322,0.8494322299957275,0.8019244074821472,0.7680932283401489,0.8482410907745361,0.8061800599098206,0.9175117611885071,0.9171379208564758,0.9173062443733215,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.25,0.2,0.16666666666666666,0.14285714285714285,0.125,0.1111111111111111,0.1,1.0,0.6666666666666666,0.5,0.4,0.33333333333333337,0.2857142857142857,0.25,0.2222222222222222,0.19999999999999998,0.18181818181818182,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
