RET_RR,RET_CG,RET_DCG,RET_NDCG,A_BL_BL,A_BL_PR,A_BL_BREV,A_BL_LR,A_BL_LEN,A_BL_REF_LEN,A_RG1,A_RG2,A_RGL,A_RGL_SUM,A_BERT_RAG_PR,A_BERT_RAG_RC,A_BERT_RAG_F1,A_BERT_PR,A_BERT_RC,A_BERT_F1,A_AR_PR,A_AR_RC,A_AR_F1,RET_RC_1,RET_RC_2,RET_RC_3,RET_RC_4,RET_RC_5,RET_RC_6,RET_RC_7,RET_RC_8,RET_RC_9,RET_RC_10,RET_PR_1,RET_PR_2,RET_PR_3,RET_PR_4,RET_PR_5,RET_PR_6,RET_PR_7,RET_PR_8,RET_PR_9,RET_PR_10,RET_F1_1,RET_F1_2,RET_F1_3,RET_F1_4,RET_F1_5,RET_F1_6,RET_F1_7,RET_F1_8,RET_F1_9,RET_F1_10,RET_AP_1,RET_AP_2,RET_AP_3,RET_AP_4,RET_AP_5,RET_AP_6,RET_AP_7,RET_AP_8,RET_AP_9,RET_AP_10
0.0,0,0.0,0.0,0.0,0.007678179201696584,1.0,27.166666666666668,163,6,0.06993006993006994,0.04255319148936171,0.06993006993006994,0.06993006993006994,0.788468599319458,0.8705382943153381,0.827473521232605,0.7661502361297607,0.8251258730888367,0.7945451736450195,0.966486394405365,0.9541152715682983,0.9602609872817993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.0,0.024691358024691357,1.0,4.5,81,18,0.21739130434782608,0.044444444444444446,0.1739130434782609,0.1739130434782609,0.8495778441429138,0.8868005275726318,0.8677902221679688,0.8218270540237427,0.8784468173980713,0.8491941690444946,0.9154061079025269,0.9348044395446777,0.9250035881996155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.0,0.006172839506172839,1.0,20.25,81,4,0.028985507246376812,0.0,0.028985507246376812,0.028985507246376812,0.7899080514907837,0.9153499007225037,0.8480151295661926,0.7839717268943787,0.8551616072654724,0.8180207014083862,0.937324047088623,0.8733793497085571,0.9042226076126099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.0,0.004132231404958678,1.0,8.642857142857142,121,14,0.03278688524590164,0.0,0.03278688524590164,0.03278688524590164,0.8097555637359619,0.8260913491249084,0.8178419470787048,0.8066288828849792,0.8262724876403809,0.8163325190544128,0.9011094570159912,0.8604331016540527,0.8803016543388367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.022799533201064922,0.03079261300136662,1.0,10.333333333333334,155,15,0.12328767123287669,0.06944444444444445,0.09589041095890412,0.09589041095890412,0.7973673343658447,0.8865674734115601,0.839604914188385,0.8199392557144165,0.8689794540405273,0.8437473773956299,0.9129735231399536,0.9276447296142578,0.920250654220581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.0,0.00909090909090909,1.0,11.0,55,5,0.0784313725490196,0.0,0.0784313725490196,0.0784313725490196,0.7766954898834229,0.814502477645874,0.7951498031616211,0.7711788415908813,0.814035177230835,0.7920277118682861,0.9219902157783508,0.9442673027515411,0.9329878389835358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.0,0.008333333333333333,1.0,20.0,60,3,0.07272727272727272,0.03773584905660378,0.07272727272727272,0.07272727272727272,0.7930759191513062,0.892238438129425,0.8397397994995117,0.7619823217391968,0.8838386535644531,0.8183993697166443,0.8421063423156738,0.903162956237793,0.871566653251648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.04068173072275337,0.05448447849370082,1.0,4.444444444444445,120,27,0.2184873949579832,0.10256410256410255,0.13445378151260504,0.18487394957983194,0.811205267906189,0.8921380043029785,0.8497489094734192,0.8133757710456848,0.8808428049087524,0.8457658886909485,0.9977514743804932,0.9978165626525879,0.9977840185165405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.2581056217027867,0.2621322925105374,1.0,2.5,90,36,0.48739495798319327,0.3931623931623932,0.47058823529411764,0.47058823529411764,0.8789195418357849,0.9457216262817383,0.9110977053642273,0.8552442789077759,0.9175330996513367,0.8852944374084473,0.879906952381134,0.916159987449646,0.8975233733654022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.0,0.00510204081632653,1.0,49.0,98,2,0.022988505747126436,0.0,0.022988505747126436,0.022988505747126436,0.7943585515022278,0.9421958923339844,0.8619843125343323,0.7640615105628967,0.9106568098068237,0.8309430480003357,0.9400537610054016,0.9308943748474121,0.9354516863822937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
