RET_RR,RET_CG,RET_DCG,RET_NDCG,A_BL_BL,A_BL_PR,A_BL_BREV,A_BL_LR,A_BL_LEN,A_BL_REF_LEN,A_RG1,A_RG2,A_RGL,A_RGL_SUM,A_BERT_RAG_PR,A_BERT_RAG_RC,A_BERT_RAG_F1,A_BERT_PR,A_BERT_RC,A_BERT_F1,A_AR_PR,A_AR_RC,A_AR_F1,RET_RC_1,RET_RC_2,RET_RC_3,RET_RC_4,RET_RC_5,RET_RC_6,RET_RC_7,RET_RC_8,RET_RC_9,RET_RC_10,RET_PR_1,RET_PR_2,RET_PR_3,RET_PR_4,RET_PR_5,RET_PR_6,RET_PR_7,RET_PR_8,RET_PR_9,RET_PR_10,RET_F1_1,RET_F1_2,RET_F1_3,RET_F1_4,RET_F1_5,RET_F1_6,RET_F1_7,RET_F1_8,RET_F1_9,RET_F1_10,RET_AP_1,RET_AP_2,RET_AP_3,RET_AP_4,RET_AP_5,RET_AP_6,RET_AP_7,RET_AP_8,RET_AP_9,RET_AP_10
0.0,0,0.0,0.0,0.011014222389164984,0.01163357278657033,1.0,50.333333333333336,302,6,0.03952569169960474,0.03187250996015936,0.03952569169960474,0.03952569169960474,0.7592793107032776,0.8588204383850098,0.8059881329536438,0.7690232992172241,0.8298102617263794,0.7982612252235413,0.9458030164241791,0.944165050983429,0.9449825286865234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.0,0.021787777354584162,1.0,8.944444444444445,161,18,0.1317365269461078,0.06060606060606061,0.10778443113772455,0.09580838323353294,0.8421996235847473,0.8926684856414795,0.8666999936103821,0.8407495021820068,0.8813490867614746,0.8605707287788391,0.9245613217353821,0.9327799081802368,0.9286344051361084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.0,0.008565428824049513,1.0,29.25,117,4,0.05769230769230769,0.0392156862745098,0.05769230769230769,0.05769230769230769,0.7896031141281128,0.8932321667671204,0.838226854801178,0.7958239316940308,0.8626116514205933,0.8278729915618896,0.9692181944847107,0.956366777420044,0.962703287601471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.0,0.006,1.0,8.928571428571429,125,14,0.04615384615384615,0.0,0.03076923076923077,0.03076923076923077,0.8023410439491272,0.7822418212890625,0.7921639680862427,0.8207715153694153,0.8349604606628418,0.8278051614761353,0.9015481173992157,0.9043553471565247,0.9029387831687927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.02612087468459168,0.03684573060465575,1.0,7.733333333333333,116,15,0.15789473684210525,0.07142857142857144,0.14035087719298248,0.14035087719298248,0.8358206748962402,0.8982751369476318,0.8659232258796692,0.8159939050674438,0.8687951564788818,0.8415671586990356,0.892922043800354,0.9126507937908173,0.902678370475769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.0,0.002702702702702703,1.0,37.0,185,5,0.02484472049689441,0.0,0.02484472049689441,0.02484472049689441,0.7474560737609863,0.8128806352615356,0.7787967324256897,0.7697497606277466,0.8124059438705444,0.7905028462409973,0.9525295794010162,0.9377381503582001,0.9450331330299377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.0,0.0007836990595611285,1.0,106.33333333333333,319,3,0.0,0.0,0.0,0.0,0.7591060400009155,0.8754960894584656,0.8131573796272278,0.7686949968338013,0.8812005519866943,0.8211119771003723,0.9078444242477417,0.9180364310741425,0.9128298163414001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.019828032875487855,0.026287895452200373,1.0,9.88888888888889,267,27,0.1037037037037037,0.05223880597014925,0.0962962962962963,0.0962962962962963,0.8161126375198364,0.8701231479644775,0.8422528505325317,0.8306910991668701,0.888161301612854,0.8584654331207275,0.9328939914703369,0.9578472673892975,0.9450229108333588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.09566054978547066,0.09911103956877564,1.0,5.638888888888889,203,36,0.26244343891402716,0.19178082191780824,0.22624434389140272,0.25339366515837103,0.8368046879768372,0.9025323987007141,0.8684266805648804,0.8616309762001038,0.9217487573623657,0.8906765580177307,0.9122672975063324,0.9361665844917297,0.9240531325340271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.0,0.002347417840375587,1.0,106.5,213,2,0.011834319526627219,0.0,0.011834319526627219,0.011834319526627219,0.7497323751449585,0.9120391607284546,0.8229594230651855,0.7769663333892822,0.9118174314498901,0.8390079140663147,0.9161445796489716,0.938699871301651,0.9271246790885925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
