RET_RR,RET_CG,RET_DCG,RET_NDCG,A_BL_BL,A_BL_PR,A_BL_BREV,A_BL_LR,A_BL_LEN,A_BL_REF_LEN,A_RG1,A_RG2,A_RGL,A_RGL_SUM,A_BERT_RAG_PR,A_BERT_RAG_RC,A_BERT_RAG_F1,A_BERT_PR,A_BERT_RC,A_BERT_F1,A_AR_PR,A_AR_RC,A_AR_F1,RET_RC_1,RET_RC_2,RET_RC_3,RET_RC_4,RET_RC_5,RET_RC_6,RET_RC_7,RET_RC_8,RET_RC_9,RET_RC_10,RET_PR_1,RET_PR_2,RET_PR_3,RET_PR_4,RET_PR_5,RET_PR_6,RET_PR_7,RET_PR_8,RET_PR_9,RET_PR_10,RET_F1_1,RET_F1_2,RET_F1_3,RET_F1_4,RET_F1_5,RET_F1_6,RET_F1_7,RET_F1_8,RET_F1_9,RET_F1_10,RET_AP_1,RET_AP_2,RET_AP_3,RET_AP_4,RET_AP_5,RET_AP_6,RET_AP_7,RET_AP_8,RET_AP_9,RET_AP_10
0.0,0,0.0,0.0,0.0061507422402872726,0.007216175326452766,1.0,63.666666666666664,382,6,0.03125,0.018867924528301886,0.03125,0.03125,0.7366133332252502,0.84529709815979,0.7872217297554016,0.786983847618103,0.8255048394203186,0.8057842254638672,0.9357997179031372,0.9291646480560303,0.932451993227005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.0,0.017998644562610782,1.0,7.722222222222222,139,18,0.136986301369863,0.041666666666666664,0.1232876712328767,0.09589041095890412,0.8234480023384094,0.8797526955604553,0.8506696820259094,0.8439691066741943,0.8910921812057495,0.8668907284736633,0.9206035137176514,0.947728306055069,0.9339366555213928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.0,0.008565428824049513,1.0,29.25,117,4,0.05714285714285715,0.038834951456310676,0.05714285714285715,0.05714285714285715,0.7925440073013306,0.888024628162384,0.837571918964386,0.794278621673584,0.848868727684021,0.8206668496131897,0.9527453482151031,0.9303248226642609,0.9413611590862274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.0,0.0032119914346895075,1.0,33.357142857142854,467,14,0.013274336283185844,0.0,0.013274336283185844,0.013274336283185844,0.7501840591430664,0.8221278190612793,0.7845100164413452,0.8017182946205139,0.8279702067375183,0.8146328330039978,0.9073697328567505,0.9291246235370636,0.9181156158447266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.01343689796278159,0.017750423386798147,1.0,14.133333333333333,212,15,0.06896551724137931,0.03980099502487563,0.06896551724137931,0.06896551724137931,0.8007320761680603,0.8650255799293518,0.8316380381584167,0.8446321487426758,0.879831850528717,0.8618727922439575,0.9026927351951599,0.8920002579689026,0.8973077237606049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.0,0.006279465874953828,1.0,63.8,319,5,0.029197080291970802,0.022058823529411766,0.029197080291970802,0.029197080291970802,0.7413343191146851,0.8786102533340454,0.8041558265686035,0.7828745245933533,0.8152297735214233,0.7987246513366699,0.8766088485717773,0.9035137593746185,0.8896949589252472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.0,0.007525252525252525,1.0,33.333333333333336,100,3,0.044444444444444446,0.022727272727272724,0.044444444444444446,0.044444444444444446,0.7723815441131592,0.8873425722122192,0.8258807063102722,0.7710815668106079,0.8809398412704468,0.8223579525947571,0.8244065046310425,0.9026572406291962,0.8617555201053619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.04931757864863686,0.057107976893231015,1.0,5.222222222222222,141,27,0.19444444444444445,0.08450704225352114,0.12499999999999999,0.18055555555555558,0.8325132131576538,0.8928467035293579,0.861625075340271,0.8254351019859314,0.8883986473083496,0.8557602167129517,0.9338032007217407,0.9603540003299713,0.9466013610363007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.09853279588969095,0.1112720745675061,1.0,4.083333333333333,147,36,0.35294117647058826,0.20238095238095238,0.24705882352941178,0.27058823529411763,0.8481243848800659,0.9076218605041504,0.876865029335022,0.8572639226913452,0.9349057674407959,0.8944029808044434,0.8576530516147614,0.8964157998561859,0.876425564289093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.0,0.0007668711656441718,1.0,163.0,326,2,0.0,0.0,0.0,0.0,0.7295429706573486,0.9070097804069519,0.8086541891098022,0.7766537666320801,0.9112275838851929,0.8385759592056274,0.9768592715263367,0.9785914421081543,0.9777246117591858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
