RET_RR,RET_CG,RET_DCG,RET_NDCG,A_BL_BL,A_BL_PR,A_BL_BREV,A_BL_LR,A_BL_LEN,A_BL_REF_LEN,A_RG1,A_RG2,A_RGL,A_RGL_SUM,A_BERT_RAG_PR,A_BERT_RAG_RC,A_BERT_RAG_F1,A_BERT_PR,A_BERT_RC,A_BERT_F1,A_AR_PR,A_AR_RC,A_AR_F1,RET_RC_1,RET_RC_2,RET_RC_3,RET_RC_4,RET_RC_5,RET_RC_6,RET_RC_7,RET_RC_8,RET_RC_9,RET_RC_10,RET_PR_1,RET_PR_2,RET_PR_3,RET_PR_4,RET_PR_5,RET_PR_6,RET_PR_7,RET_PR_8,RET_PR_9,RET_PR_10,RET_F1_1,RET_F1_2,RET_F1_3,RET_F1_4,RET_F1_5,RET_F1_6,RET_F1_7,RET_F1_8,RET_F1_9,RET_F1_10,RET_AP_1,RET_AP_2,RET_AP_3,RET_AP_4,RET_AP_5,RET_AP_6,RET_AP_7,RET_AP_8,RET_AP_9,RET_AP_10
0.0,0,0.0,0.0,0.0,0.011704284958561099,1.0,17.833333333333332,107,6,0.11235955056179775,0.0689655172413793,0.11235955056179775,0.11235955056179775,0.7739813327789307,0.885495126247406,0.8259913921356201,0.775570273399353,0.8283790349960327,0.801105260848999,0.96011683344841,0.938587486743927,0.9491345584392548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.0,0.03621727482365708,1.0,5.388888888888889,97,18,0.2553191489361702,0.10869565217391304,0.14893617021276595,0.14893617021276595,0.78094482421875,0.8991518020629883,0.835889995098114,0.8408482074737549,0.885578453540802,0.8626339435577393,0.9200755953788757,0.9306094646453857,0.9252564013004303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.0,0.019569997730110093,1.0,22.5,90,4,0.07594936708860758,0.05194805194805195,0.07594936708860758,0.07594936708860758,0.7946717739105225,0.9224706292152405,0.853815495967865,0.8113213777542114,0.8632553219795227,0.8364830613136292,0.8992373645305634,0.8253034949302673,0.8606258928775787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.04462169641211885,0.04481616004440642,1.0,18.428571428571427,258,14,0.0851063829787234,0.07725321888412018,0.0851063829787234,0.0851063829787234,0.7793197631835938,0.9096540808677673,0.8394581079483032,0.7938635945320129,0.8148794770240784,0.8042342662811279,0.9157969951629639,0.8931251168251038,0.9042848944664001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.058629867780116855,0.06636350880302494,1.0,4.333333333333333,65,15,0.2222222222222222,0.14285714285714285,0.1388888888888889,0.1388888888888889,0.8466582894325256,0.8923566341400146,0.8689070343971252,0.8421856164932251,0.8724617958068848,0.8570563793182373,0.9177205562591553,0.9372527599334717,0.9273751974105835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.0,0.01044407894736842,1.0,19.2,96,5,0.06818181818181818,0.023255813953488372,0.06818181818181818,0.06818181818181818,0.8078956604003906,0.9043638110160828,0.8534122109413147,0.7593199014663696,0.8123509287834167,0.784940779209137,0.8796262145042419,0.9253954291343689,0.9017544686794281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.0,0.013157894736842105,1.0,12.666666666666666,38,3,0.1142857142857143,0.06060606060606061,0.1142857142857143,0.1142857142857143,0.7800604104995728,0.9013408422470093,0.8363266587257385,0.7859954833984375,0.8937548995018005,0.836418628692627,0.8782502114772797,0.8895744681358337,0.8837698698043823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.0,0.04820179820179821,1.0,2.888888888888889,78,27,0.2444444444444444,0.09090909090909091,0.15555555555555556,0.15555555555555556,0.8305861949920654,0.8828974962234497,0.8559433817863464,0.846805989742279,0.8890454769134521,0.8674117922782898,0.8767488598823547,0.9013762474060059,0.8888913691043854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.14075376741075213,0.14498770684570292,1.0,3.7222222222222223,134,36,0.3835616438356165,0.2777777777777778,0.3424657534246575,0.3424657534246575,0.8415738344192505,0.9373555183410645,0.8868861198425293,0.8459694385528564,0.9141768217086792,0.8787516355514526,0.9039854109287262,0.9339742958545685,0.91866534948349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0.0,0.0,0.007352941176470588,1.0,34.0,68,2,0.037037037037037035,0.0,0.037037037037037035,0.037037037037037035,0.7547006011009216,0.9457143545150757,0.8394788503646851,0.7814599275588989,0.9356956481933594,0.8516510725021362,0.9681022465229034,0.9539685249328613,0.9609270691871643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
